token_id	token	frequency
62222	వపుషి@@	110
62223	కెరీయర్@@	110
62224	ఫినీష్	110
62225	సంప్రద	109
62226	సమలేఖనం@@	109
62227	దమ్మాలపాటి@@	109
62228	లాబుస్చాగ్@@	109
62229	క్రపాణే	109
62230	ొరోలా@@	109
62231	కాజే	109
62232	కలుగజే	109
62233	ఉ౦డడ౦@@	109
62234	నిరూహ	109
62235	గొరవంక@@	109
62236	భంధనల	109
62237	చర్చోపచర్చలు@@	109
62238	గ్రూపిజం	109
62239	భీమాసుర@@	109
62240	వహవ్వా@@	109
62241	లాహిరీ@@	109
62242	ఈడ్చు	109
62243	అడ్మిని	109
62244	ధనవంత	109
62245	చుకోత్క	109
62246	కనకాయలంక	109
62247	కావొ	109
62248	రివైవల్@@	109
62249	రబర్బ్@@	109
62250	టైఫాయిడు	108
62251	అంస	108
62252	మద్యాహ్నం@@	108
62253	ఇన్ఫినిక్స్@@	108
62254	చెప్	108
62255	ఇముడ్చు	108
62256	ఫడ్నేకర్	108
62257	ట్లైనది	108
62258	మెటలర్జికల్@@	108
62259	శాస్ర్త	108
62260	నడఁచె@@	108
62261	జకాతు@@	108
62262	నెరుగడు@@	108
62263	లొయ్యన@@	108
62264	రంహసా	108
62265	మొహెంజొదారో@@	108
62266	తీర్చిదిద్దుతా	108
62267	ఫాక్నర్	108
62268	సమీకరణం	108
62269	బెయిలబుల్@@	107
62270	పినరయి@@	107
62271	ఉబ్బ	107
62272	వచ్చింద	107
62273	ఇబ్	107
62274	సంచాల	107
62275	తరుఫున@@	107
62276	జగ్మతు	107
62277	కోపోద్రిక్త	107
62278	సుచార@@	107
62279	నటేశన్	107
62280	క్లాడియస్@@	107
62281	సకురా	107
62282	వార్కరీ	107
62283	గౌరిబిదనూరు	106
62284	ఆరోపి	106
62285	భాండారం	106
62286	మరెందరో@@	106
62287	దెగ్గిర	106
62288	కరికులమ్@@	106
62289	్వాంగం@@	106
62290	సుసర్ల@@	106
62291	అరంగ్రేటం@@	106
62292	వయస	106
62293	నరకార్ణ@@	106
62294	సూయిజ్@@	106
62295	నిర్వర్త	106
62296	అంతుబట్టడం@@	106
62297	ప్లేసెమెంట్	106
62298	దీపదాన	106
62299	అందిపుచ్చు	106
62300	అవలంబి	106
62301	సన్నగిల్ల	106
62302	ఎస్కోబార్@@	106
62303	పాట్రియార్క్@@	105
62304	హడావుడీ@@	105
62305	వ్యాచష్ట	105
62306	అంక్స@@	105
62307	ఒంపుసొంపుల	105
62308	వెల్లడై	105
62309	రోంటియం	105
62310	స్రుక్	105
62311	తవ్వు	105
62312	పర్సంట్@@	105
62313	పీరియాడిక్@@	105
62314	లొయ్యన	105
62315	ేపకం@@	105
62316	డిటర్జంట్	105
62317	పరిపాలి	105
62318	ఎథేర్	105
62319	నయీబ్	105
62320	జస్టీస్@@	105
62321	టియెర్రా	105
62322	ఆసక్	105
62323	దార్కాణ	105
62324	శౌనకా	105
62325	సర్క్యూట్లో	105
62326	సబ్స్క్రయిబ్@@	104
62327	పరీధావి@@	104
62328	ఎవరనేది@@	104
62329	ఇ్చత్	104
62330	మెటబాలిజమ్	104
62331	కైమోడ్పు	104
62332	తెరకెక్క	104
62333	కన్ఫమ్@@	104
62334	శ్శంకం	104
62335	చలివేంద్ర	104
62336	కొషియుమ్	104
62337	ఽఽ@@	104
62338	దాసౌ	104
62339	స్ట్రక్చరింగ్@@	104
62340	రాయబారు	104
62341	వికసి	103
62342	అనుభవజ్ఞుడైన@@	103
62343	ప్రోస్టాగ్లాండిన్	103
62344	బూదుగ@@	103
62345	యొడళ@@	103
62346	నియంత్రకాలు@@	103
62347	ఘోస్టీ	103
62348	టిగువాన్@@	103
62349	లచ్మి	103
62350	డోఫైల@@	103
62351	టీష్@@	103
62352	సుగుణాకర	103
62353	అజరెంకా@@	103
62354	అగ్గ	103
62355	రుద్ధర	103
62356	పరిగణి	102
62357	వాల్తేర్@@	102
62358	యాదృశం@@	102
62359	ట్యాంకరు@@	102
62360	జిల్లెళ్లమూడి	102
62361	కలెక్ట్@@	102
62362	వితర్	102
62363	యాకోబూ@@	102
62364	షడ్జమధ్యమ	102
62365	నెఫ్రోపతీ@@	102
62366	తునీషా@@	102
62367	బత్షెబ	102
62368	డీమోరల@@	102
62369	వాంఖెడె	102
62370	బ్లావట్	102
62371	నిలిచా	102
62372	ఐదింతల	102
62373	వహవ్వా	102
62374	తౌరాతు	102
62375	రపరాధు	101
62376	ాభరణు	101
62377	బ్లాగరుల	101
62378	మలాకీ@@	101
62379	పదార్ద	101
62380	యానిమేటెడ్@@	101
62381	దెబ్బతి	101
62382	సయోద్య	101
62383	పిశునా@@	101
62384	సబర్మతీ@@	101
62385	మాషప్	101
62386	తెలుంగాధీశ@@	101
62387	డసర్లోవ@@	101
62388	భజన్పురా	101
62389	అసహిష్ణు@@	101
62390	వృకోదర	101
62391	గువామ్@@	100
62392	లాసాగ్నే	100
62393	సైకియాట్రి	100
62394	లెజెండరీ@@	100
62395	కఠోపనిషత్	100
62396	సేష్టన్@@	100
62397	పడగొట్ట	100
62398	సబీహా@@	100
62399	ట్రిమ్మింగ్@@	100
62400	ఎద్దేవ@@	100
62401	మిఖాయిల్@@	100
62402	నొండొ	100
62403	ఒనిక్స్@@	100
62404	పట్నానికి@@	100
62405	౹@@	100
62406	ర్సటీ@@	100
62407	ఏనాడో@@	100
62408	కోపరేటివ్@@	100
62409	స్పెష	100
62410	శహన	100
62411	వచ్చాయ	99
62412	ఆలవాల	99
62413	పరప్పన@@	99
62414	క్రెడి	99
62415	నావరిం	99
62416	అంగీకరి	99
62417	ఒందున్@@	99
62418	దడయక@@	99
62419	అసదుద్ధీన్	99
62420	్టియ	99
62421	ప్రపదనం	99
62422	దృక్పధ	99
62423	బబితా@@	99
62424	భిషజాం	99
62425	కనకాయలంక@@	99
62426	ఉజాలా@@	99
62427	చ్యాంగు	99
62428	పదహారే	99
62429	ఫెఫ్సీ	99
62430	ఔత్తరాహ	99
62431	మమందున్@@	99
62432	నైరోపా@@	98
62433	సంస్కరిం	98
62434	గుండెల్	98
62435	థొరెటల్@@	98
62436	పరిణమ	98
62437	దయామాత@@	98
62438	కొలంబియన్@@	98
62439	టిటికాకా	98
62440	వటవృక్షంలా	98
62441	ర్డినర్	98
62442	తెగదెంపులు@@	98
62443	గడగడలాడి	98
62444	నెందఱో@@	98
62445	లీచెట్	98
62446	ధోరణ	98
62447	గ్రెగరీ@@	98
62448	అధ్యవసాయ	98
62449	బవేరియన్@@	97
62450	నటించా	97
62451	గీతోపదేశ	97
62452	తైస్సం@@	97
62453	ముదావహ	97
62454	అలెక్సిస్@@	97
62455	జాయెద్@@	97
62456	జినోమ్@@	97
62457	ుగ్మజ@@	97
62458	ఆల్క	97
62459	అందివ్వ	97
62460	డబ్బంతా@@	97
62461	సర్కూట్@@	97
62462	వెనుదిరిగారు	97
62463	రాత్రింబవళ్లు@@	97
62464	వధియింతు	97
62465	ఫౌం	97
62466	పేలికలుగా@@	97
62467	గుగూల్@@	97
62468	వితీర్య	97
62469	చర్చించా	96
62470	జువాల్కర్	96
62471	వధియింతు@@	96
62472	పేటియం@@	96
62473	సమ్పూర్ణమ్@@	96
62474	భదత్ర	96
62475	మెదులు	96
62476	బియర్డ్@@	96
62477	నాకస్మిక	96
62478	ప్రాణేశా	96
62479	నోషధుల	96
62480	క్లైవు@@	96
62481	నజ్రీయా	96
62482	ట్రయినర్	96
62483	విక్రయి	96
62484	అట్లెటికో@@	96
62485	ఎన్బిఎఫ్సి	96
62486	వ్లాడ్@@	95
62487	దిమిత్రోవ్@@	95
62488	మెథోట్రెక్సేట్	95
62489	స్నూప్@@	95
62490	జెహనాబాద్	95
62491	లాడాయి	95
62492	అడ్డదిడ్డంగా@@	95
62493	చాత్వాల@@	95
62494	౼	95
62495	హడావిడే@@	95
62496	దలిర్పన్	95
62497	అహ్మాద్@@	94
62498	తెలుగింటి@@	94
62499	యుచ్చా	94
62500	హస్థినాపుర@@	94
62501	మోగుతోంది	94
62502	టెలిస్కోపుల	94
62503	అహ్మదా	94
62504	మమేక	94
62505	ఆకాశహార్మ్యాల@@	94
62506	బఘెల్@@	94
62507	అప్లాజ్@@	94
62508	చౌధురీ@@	94
62509	వొది	94
62510	న్యూమరికల్@@	94
62511	జ్వలిం	94
62512	ఐదడుగుల@@	94
62513	సాక్సు	94
62514	యషికా@@	94
62515	రణథంబోర్	94
62516	సోలిపేట@@	94
62517	రుబ్లెవ్	94
62518	సమకూరె	94
62519	పకోస్కీ	94
62520	బయిటి	94
62521	వెలువరిం	94
62522	నూర్వుర	94
62523	అందువలన,	94
62524	బజరంగ	93
62525	సకుర్రు	93
62526	టెక్నలాజి	93
62527	బఠిండా@@	93
62528	ఎద్ధా@@	93
62529	ఎడప్పాడి@@	93
62530	సస్పెన్సే	93
62531	జంబ్లింగ్@@	93
62532	దామెర్ల@@	93
62533	సమతూక	93
62534	కలరిస్ట్	93
62535	శాబర	93
62536	దడపా@@	93
62537	దమిళ	93
62538	అవమర్శ@@	93
62539	ఆలసించక	93
62540	గుగ్గిల	93
62541	సింథెటిక్	93
62542	ఎమర్	93
62543	గాణాపత్య	93
62544	చాకలేట్లు	93
62545	ఆంటియోచ్	93
62546	చిరస్థాయిగా@@	93
62547	చేయబో	93
62548	దౌలత	93
62549	ఫోర్టిఫికేషన్	93
62550	అవతరి	92
62551	క్రమేపీ@@	92
62552	శిలాతోరణం@@	92
62553	నువ్వి	92
62554	సెప్టంబరు@@	92
62555	హొసపేటె	92
62556	మఽ@@	92
62557	కుదర్	92
62558	ఫెఫ్సీ@@	92
62559	మహాశ్వేతాదేవి@@	92
62560	ర్టోగ్@@	92
62561	బిధాన్@@	92
62562	టివేట్@@	91
62563	సంధించ	91
62564	టేవియన్	91
62565	కలష్నికోవ్	91
62566	కరంద్లాజే@@	91
62567	లైంగింక@@	91
62568	త్రవ్వక	91
62569	అజమాయిషి@@	91
62570	హషీమ్@@	91
62571	క్రమపరచువాడు@@	91
62572	ఉపేయ	91
62573	ఈక్వెస్ట్రియన్@@	91
62574	జనారణ్యం	91
62575	ఫవాద్@@	91
62576	రోడోడెన్డ్@@	91
62577	ఆల్డ్రిన్@@	91
62578	డుమ్లుపా@@	91
62579	రిలీజ	91
62580	ఆకీషు	91
62581	పూర్తవు	91
62582	తౌరాతు@@	90
62583	ఫూలిష్@@	90
62584	ోదయమునకు@@	90
62585	నాలుగింతలు@@	90
62586	అలవడు	90
62587	ఇజియం	90
62588	అష్డోదు@@	90
62589	గ్రౌన్దేడ్@@	90
62590	పొందుతా	90
62591	నడయాడిన@@	90
62592	చిచ్చోరే	90
62593	నావిర్	90
62594	ఠంక్	90
62595	తస్కోపు	89
62596	ప్రయాణీ	89
62597	లైగింక@@	89
62598	అతర్కిత@@	89
62599	ొద్	89
62600	లిఙ్ఞ	89
62601	ఆక్టేవియా@@	89
62602	వివాహితు	89
62603	ఫిలిపినో@@	89
62604	మెప్పి	89
62605	కంపార్టు	89
62606	ాశినో	89
62607	సుహైల్@@	89
62608	పర్బత్	89
62609	(స్లయిడ్	89
62610	బూర్గం	88
62611	ఉప్పొంగ	88
62612	అపార్టు	88
62613	మనస్తాపానికి@@	88
62614	బెనెగల్@@	88
62615	డిబెంచర్	88
62616	మెడెలిన్	88
62617	లాట్వియన్@@	88
62618	ాటియ	88
62619	నిలప	88
62620	ఆకీషు@@	88
62621	విడదీ	88
62622	తంతయూ	88
62623	గుమిగూడ	88
62624	మోసపో	88
62625	క్వయిరి@@	88
62626	రదనా	88
62627	డెహ్రాడున్	88
62628	యంటిన	88
62629	నమ్ముతా	88
62630	కెపిహెచ్బి@@	88
62631	లైంగింక	88
62632	సేష్టన్	88
62633	సర్క్యూట్ను	88
62634	గ్లింప్	87
62635	నరసాపుర	87
62636	చెమించుప	87
62637	డెర్బెంట్@@	87
62638	మెహమూద్@@	87
62639	ఆలసించక@@	87
62640	యుయుత్సుడు@@	87
62641	పరదైసు	87
62642	నవజోత్@@	87
62643	బిక్కుబిక్కుమంటు	87
62644	జ్యువెల్స్@@	87
62645	అరమరిక	87
62646	హటాత్తుగా@@	87
62647	రెజి	87
62648	రిజీజు	87
62649	భచేవ్	87
62650	(స్లెడ్	87
62651	రాగరంజితం	86
62652	అష్డోదు	86
62653	పూడ్చ	86
62654	అంచెలంచెలుగా@@	86
62655	మిస్టేల్టోయ్	86
62656	డవత	86
62657	నేక్డ్@@	86
62658	లావికల	86
62659	బలపరు	86
62660	ఇనయతుల్లా	86
62661	బ్లాచ్	86
62662	ప్రెజంటేషన్@@	86
62663	అపెటిట్@@	86
62664	అభినందిస్తున్నా	86
62665	అస్సక	86
62666	ఇక్ష్యా@@	86
62667	రాధిత్య@@	86
62668	ఆలక	86
62669	లూమియర్	86
62670	టెర్రాకోట	86
62671	దౄ	86
62672	యెహోయాదా@@	86
62673	కటనిపి@@	86
62674	టపటపా@@	85
62675	తదూర్ధ్వ	85
62676	ఫయిల్	85
62677	జ్జరె@@	85
62678	అలంకర	85
62679	ఇదమిత్థ	85
62680	గెయినర్	85
62681	రోనిత్@@	85
62682	వకాల్తా@@	85
62683	ుపగతం@@	85
62684	జెహనాబాద్@@	85
62685	తాఱుమా	85
62686	కెహ్లతా	85
62687	బుస్తక	85
62688	దిగజా	85
62689	దుశర్ల	85
62690	చెలరేగ	85
62691	వణక్కం	85
62692	పినేడ	85
62693	డుకాటీ@@	85
62694	జైలం	85
62695	సఫావి@@	85
62696	వెల్లువెత్తాయి	84
62697	ెక్కాయి	84
62698	పొఱుక్క	84
62699	మినిమమ్@@	84
62700	సాంక్రామిక@@	84
62701	రోరవీతి	84
62702	యణువుల	84
62703	నికొక్కడు	84
62704	సదక్షిణాక@@	84
62705	హెక్టా	84
62706	పునరాలో	84
62707	ఐఓసిఎల్	84
62708	ఇషితా@@	84
62709	హాజరవు	84
62710	బిజ్జన@@	84
62711	టెంపాబే	84
62712	ఖాతున్@@	84
62713	ఫాబియో@@	83
62714	యాపెటిట్	83
62715	తల్చు	83
62716	మిడుక	83
62717	తఱుగు	83
62718	ప్రచురి	83
62719	మినహాయించ	83
62720	అనుకర	83
62721	పపువా@@	83
62722	కతిరేశన్	83
62723	అలుక్కాస్@@	83
62724	ఫకీరా	83
62725	పొడిగ	83
62726	తరుచూ@@	83
62727	సైకిక్@@	83
62728	ఔణాదిక	83
62729	స్వరపదగీత@@	83
62730	మొహెంజొదారో	83
62731	మనందరం@@	83
62732	అభినవగుప్తపాద@@	82
62733	ఒజ్జల	82
62734	బెరీలియం@@	82
62735	కోరుకుంటా	82
62736	మగ్రణీ@@	82
62737	బొకాడియా	82
62738	తాఖ్యాం	82
62739	వేలెంటినా@@	82
62740	మొరాలిటీ@@	82
62741	చూచెనో@@	82
62742	శొన్నోమ్@@	82
62743	సుఖశాంతు	82
62744	లచ్మి@@	82
62745	హుటిన@@	82
62746	కొళ	82
62747	న్వేషణాయ	82
62748	లిగ్నిన్@@	82
62749	ఇనగలూరు@@	82
62750	నవాజుద్ధీన్	82
62751	జషిత్@@	82
62752	అంతుబట్టని@@	82
62753	కెప్టె	82
62754	వొండ్రుసోవా	82
62755	తిలోద	82
62756	పట్టుబడ	82
62757	ఫిసాలిస్	82
62758	రెపరెపల	81
62759	మేర్లపాక@@	81
62760	రెండడుగులు@@	81
62761	విడిపోవ	81
62762	గ్ధులను@@	81
62763	బయాలజికల్	81
62764	ఆక్రోశ	81
62765	వాడవాడలా@@	81
62766	ఎడువ@@	81
62767	ప్రింటెడ్@@	81
62768	గిర్రున@@	81
62769	పేర్కో	81
62770	విససర్జ@@	81
62771	ావేళ్లా@@	81
62772	బసాకేహిర్@@	81
62773	చస్తావ్@@	81
62774	మాషప్@@	81
62775	పగ్గ	81
62776	టేకవుట్	81
62777	లియోనిడ్@@	81
62778	ౙ్@@	81
62779	కత్తిరి	80
62780	మంజూర	80
62781	అమలవు	80
62782	నమోదవు	80
62783	సిస్టమాటిక్@@	80
62784	వివ్యాధ@@	80
62785	సుశీంద్రన్@@	80
62786	సబలెంకా@@	80
62787	చేతులెత్తేశారు	80
62788	అబ్రమోవిచ్@@	80
62789	మట్ర@@	80
62790	సోఁకినంతన@@	80
62791	ముస్తాబాద	80
62792	కన్ఫూజన్@@	80
62793	పల్మనరీ@@	80
62794	అశ్వఘోషుడు@@	80
62795	డాండ్రఫ్@@	80
62796	కనబర	80
62797	హీటెక్కి	80
62798	తీసుకువస్తా	80
62799	టిటిఎ	80
62800	డౄ@@	80
62801	నుప్పొం	80
62802	వెల్లకిలా@@	79
62803	యాదమ	79
62804	చిదంశ	79
62805	చక్కబడ్డాక@@	79
62806	పాలాండకెన్@@	79
62807	భజరంగీ@@	79
62808	ఎలిప్టికల్@@	79
62809	సంభందం@@	79
62810	సెలబ్రేట్@@	79
62811	ఉపకరి	79
62812	ఆసాంతం@@	79
62813	దెయ్యమా@@	79
62814	జేతవనం@@	79
62815	బహిరి	79
62816	మొంబాసా	79
62817	రసాదిత@@	79
62818	డిటర్జంట్@@	79
62819	అలప్పుళ@@	79
62820	డోనల్డ్@@	79
62821	బాఘెల్@@	78
62822	సెలె	78
62823	యాసియి	78
62824	నన్నపునేని@@	78
62825	బోమ్మయ్@@	78
62826	పుఠాణీ@@	78
62827	వళ్ళువర్@@	78
62828	క్వింటెర@@	78
62829	బుడుక్@@	78
62830	ఇసురు@@	78
62831	చెండాడ	78
62832	పసంయుత@@	78
62833	ప్లేసెమెంట్@@	78
62834	తలిస్మాన్ల@@	78
62835	వ్యతరేక	78
62836	నిర్దా	78
62837	ఋశ్యమూ	78
62838	బర్మీస్@@	78
62839	దలయూఁచి	78
62840	స్పిట్జ్@@	78
62841	దూర్చ	77
62842	సరిగమపదనిస@@	77
62843	ఉఱక	77
62844	హనోవర్	77
62845	వచ్ఛిరో@@	77
62846	గుణపాఠ	77
62847	బయల్దేర	77
62848	హుటీన@@	77
62849	అనడి	77
62850	క్లైయా@@	77
62851	జవ్	77
62852	మతలబ్	77
62853	హుజ	77
62854	ఉడికాక@@	77
62855	సిరీన్	77
62856	శలభం	77
62857	పోతులూరయ్య@@	77
62858	సెవెరోడో@@	77
62859	నెంజిల	76
62860	కలిగాయో	76
62861	లిథియమ్@@	76
62862	పనిచేశా	76
62863	ఉతక	76
62864	కుదిపేసి	76
62865	కొల్లగొట్ట	76
62866	ఫ్రయ్యర్@@	76
62867	సయుక్తిక	76
62868	వౌూ@@	76
62869	క్వాంటిటేటివ్@@	76
62870	ఐదేసి@@	76
62871	హవీంషి@@	76
62872	భాట్ట	76
62873	జాఢ్యం@@	76
62874	ఎఫ్ఫెరాల్గన్@@	76
62875	డయానె	76
62876	సమాహారమే@@	76
62877	చిరోకీ	76
62878	హుజి@@	76
62879	ుగ్మజ	76
62880	గిబ్రన్	75
62881	కొనుక్	75
62882	బౌలింగే@@	75
62883	కెఱిఁ	75
62884	సెకనుకు@@	75
62885	గెలిపి	75
62886	యడాగమం@@	75
62887	స్పంజిక@@	75
62888	కొషియుమ్@@	75
62889	నిర్భందించటం@@	75
62890	అజనీష్@@	75
62891	స్వాగతి	75
62892	కురిపి	75
62893	టీడపీ	75
62894	సిధ్ద	75
62895	మిత్తురు	75
62896	సక్సెసే	75
62897	౹౹	75
62898	కన్సిస్టెన్సీ@@	75
62899	దాదపు@@	75
62900	ట్రేట్యాకోవ్@@	75
62901	వాగర్థా	75
62902	చూచెనో	75
62903	ితోలినా@@	75
62904	పెరమైడ్	75
62905	ఽధ్@@	74
62906	ై@@	74
62907	ఊడు	74
62908	షడూర్మి@@	74
62909	పోతులూరయ్య	74
62910	ఐఎంఈఐ@@	74
62911	ఉట్	74
62912	అరోపణలు@@	74
62913	నషీద్@@	74
62914	దుమార	74
62915	తమిద	74
62916	మెక్డోనాల్డ్స్	74
62917	గుదిబండలా@@	74
62918	క్రీతా	74
62919	తలయూఁచి@@	74
62920	జ్యువలరీ@@	74
62921	సమిత్కుశ	74
62922	విద్యుద్	74
62923	చెప్పేశా	74
62924	కాథెడ్రల్@@	74
62925	యుదగ్ర	74
62926	సెలెబ్	73
62927	రిట్రీవ్@@	73
62928	నైమిశా	73
62929	ముక్కోణపు@@	73
62930	కమిట	73
62931	బాఢం@@	73
62932	హిపి@@	73
62933	నూతనోత్సాహ	73
62934	నక్రేకల్@@	73
62935	ఆత్మనేపదము	73
62936	అనుష్టానం@@	73
62937	అంబెడ్కర్@@	73
62938	తెగతెంపులు@@	73
62939	డెమొక్రాటిక్@@	73
62940	కుఫ్ర్	73
62941	చిదిమిన@@	73
62942	హురున్@@	72
62943	మవ్	72
62944	టెస్టిమోనియల్	72
62945	జనసమ్మర్ధం@@	72
62946	ఊచలు@@	72
62947	జోడింపుల	72
62948	పురోగమ	72
62949	జురేల్	72
62950	వర్షారణ్యం@@	72
62951	ఇనగలూరు	72
62952	దటీజ్@@	72
62953	దిశలో	72
62954	షయల్తీయేలు	71
62955	మ్యాజికల్@@	71
62956	ఊపందు	71
62957	వూప	71
62958	నిర్థా	71
62959	భర్జనలు@@	71
62960	పట్ట్భాషేక	71
62961	చెటేవు	71
62962	ఎలక్రికల్	71
62963	హసీబ్@@	71
62964	పఖ్తున్ఖ్వా@@	71
62965	మహదర్థమున	71
62966	అపోకాలిప్స్@@	71
62967	ఇల్లంతా@@	71
62968	వర్షారణ్యాలు@@	71
62969	తయెదె	71
62970	కెరొలినా	71
62971	ఆహ్వాని	71
62972	ఒందున్	71
62973	ఉదంకుడి	71
62974	రథోద్ధతా@@	71
62975	వవౌ	71
62976	సాహచ	71
62977	మొంబాసా@@	71
62978	నిలదీ	71
62979	క్వచ్ఛన్	71
62980	అధీర్@@	71
62981	గుజ్మాన్	71
62982	జగృహు	70
62983	గనైజరు	70
62984	ఐఎ్ఫ@@	70
62985	నైఋత్యాం	70
62986	ఎవరె	70
62987	అర్థాంతరంగా@@	70
62988	నౌషేరా@@	70
62989	బచావత్@@	70
62990	యదాత	70
62991	ఏనాడైనా@@	70
62992	అస్సక@@	70
62993	స్లూయిస్ల@@	70
62994	ఫ్రాం	70
62995	అవుననే@@	70
62996	బద్నామ్@@	70
62997	కార్తవీర్యార్జున	70
62998	ఫారన్హీట్@@	70
62999	బరిగోల@@	70
63000	కాన్సన్ట్రేషన్@@	70
63001	పారేయ	70
63002	వెళ్	70
63003	చెమ్చా	70
63004	పరుశు	70
63005	చాగల్నాడు	70
63006	చివాలున@@	70
63007	వాలు	70
63008	ఆలాప	69
63009	ాశినో@@	69
63010	రేపాయి	69
63011	జ్యుడిషియల్@@	69
63012	పంథొమ్@@	69
63013	హిక్కీ	69
63014	కొముర	69
63015	ెస్సివ్@@	69
63016	చేపడతా	69
63017	జాతీనాం@@	69
63018	మెహ్మెట్@@	69
63019	తదన్వితి	69
63020	మృతోపస్తరణమసి	69
63021	చట్ర	69
63022	ఆనవా	69
63023	కలేల్కర్	69
63024	ష్లీం	69
63025	ఉండకూడ	69
63026	ఆఁవ్@@	69
63027	గొణు	69
63028	హుతాశనం	69
63029	ప్రైవేట	69
63030	సర్క్యు	69
63031	అలప్పుళ	69
63032	వుజిసిక్	69
63033	ొలీబా@@	69
63034	లెనోరీ	69
63035	బయాస్లో	69
63036	దొఱ	68
63037	వేలైక్కరన్	68
63038	దజెందఱో	68
63039	రిఫైన్డ్@@	68
63040	సమ్పన్నం	68
63041	నంప్రదాయ@@	68
63042	మోల్నుపిరావిర్@@	68
63043	ఇజ	68
63044	పిశునా	68
63045	నైరోపా	68
63046	సరసీరు	68
63047	దర్యప్తు@@	68
63048	ఇరవయ్యవ@@	68
63049	శిఖ్కు	68
63050	తెమ్	68
63051	సీక్వెన్	68
63052	యష్టిమధుక	68
63053	బిర్కిన్	68
63054	అతలాకుతల	68
63055	సందర్బ	68
63056	చ్యాంగు@@	68
63057	కృషీవలు	68
63058	న్గౌరె@@	68
63059	బెఱిగిన	68
63060	ప్లుటోనియం@@	68
63061	దావఖాన	68
63062	పర్బత్@@	68
63063	అగస్టస్@@	68
63064	అనుకుందట	67
63065	సీఎఫ్టీ	67
63066	వణక్కం@@	67
63067	సొఫోర	67
63068	వాస్క్యులర్@@	67
63069	బేకోజ్@@	67
63070	ప్రతిఘట	67
63071	షాడవము	67
63072	చౄ@@	67
63073	జాక్వలిన్@@	67
63074	బనేగా@@	67
63075	అహ్మెట్@@	67
63076	రైజోబియం@@	67
63077	ఫెర	67
63078	మోషె	67
63079	వసురుద్రాదిత్య	67
63080	తుడవ	67
63081	విదర్బ	67
63082	తలంచెద	67
63083	విగతజీవి	67
63084	కాంప్లి	67
63085	నారణప్ప	67
63086	కప్పెల	67
63087	కరాటా	67
63088	పిభ్రవరి@@	67
63089	ఉన్నాయి.	67
63090	లోడ్	67
63091	బయాస్	67
63092	స్వియటెక్	66
63093	ేయ్యై	66
63094	నజమ్@@	66
63095	అడాప్ట్@@	66
63096	హెయిలీ@@	66
63097	ఏమేం@@	66
63098	మాంటిస్సోరి@@	66
63099	మహదర్థమున@@	66
63100	అనటోలీ@@	66
63101	హిట్ట	66
63102	టూవర్టు	66
63103	డ్యురాంట్	66
63104	ఫడ్నేకర్@@	66
63105	రలైజ్డ్@@	66
63106	అఘాయిత్యాలకు@@	66
63107	తాలెల్మ	66
63108	షరీఫు	66
63109	గ్లెనీగల్@@	66
63110	డుడుమ	66
63111	రికార్డ	66
63112	ఫ్రింజ్@@	66
63113	మెుటిమ@@	66
63114	ఫినీష్@@	66
63115	సబీల్	66
63116	మిగార@@	66
63117	ఉంటుంది;	66
63118	చీల్	65
63119	సభందం	65
63120	సేకరి	65
63121	పెరంబలూర్	65
63122	ఉడుమలై@@	65
63123	పరిణమి	65
63124	బర్తడే@@	65
63125	భజన్పురా@@	65
63126	ఆకాశానికెత్తే	65
63127	మస్కిటో@@	65
63128	నఘమర్షణ@@	65
63129	జనియ	65
63130	వచాంసి@@	65
63131	రైమింగ్@@	65
63132	హోస్టుగా@@	65
63133	సుహైబ్	65
63134	నంబంధ	65
63135	నిషేధి	65
63136	జ్నెత్సోవా@@	65
63137	సెనీవ్	65
63138	కన్సెల్టెన్సీ@@	65
63139	ఏంటంటూ@@	65
63140	ఠక్కున@@	65
63141	తుష్యన్తి	65
63142	ఫొలికల్@@	65
63143	అశ్వఘోషుని@@	65
63144	రాష్టవ్య్రాప్త	65
63145	ఎమిటర్	65
63146	చిందఱవందఱ@@	64
63147	తరీఖా@@	64
63148	సుప్తావస్థ	64
63149	శివదాసన్@@	64
63150	్తీనా	64
63151	అశిన్	64
63152	సణుగు	64
63153	యజ్వయు	64
63154	టెర్రాకోట@@	64
63155	ట్యాలెంటెడ్@@	64
63156	ఫ్రేసియర్	64
63157	ోక్తంగా@@	64
63158	జువెనైల్@@	64
63159	డిజిన్వెస్ట్	64
63160	జేతవనం	64
63161	రిటర్	64
63162	ఆపాదించ	64
63163	వాలంటైన్స్@@	64
63164	అడ్వెర్టై@@	64
63165	సంరక్షి	64
63166	పొస్టిగ	64
63167	ప్రివెంటివ్@@	64
63168	ప్రస్తుతము	64
63169	నార్తర్న్@@	63
63170	విడ్డూ	63
63171	ఉపవీతీ	63
63172	తిఱిగి@@	63
63173	సృష్టుల	63
63174	కృతజ్ఙతలు@@	63
63175	రోంటియం@@	63
63176	పౄ@@	63
63177	క్రియేటీవ్@@	63
63178	మొదలుపెట్ట	63
63179	బిజ్జన	63
63180	మీనమేషాలు@@	63
63181	చొరబడ	63
63182	ాదేతత్	63
63183	డమెట్లా	63
63184	వెరవ	63
63185	నలజారమ్మ@@	63
63186	మారెన్న	63
63187	చిద్రుపలై	63
63188	మెటబాలిజమ్@@	63
63189	సెవెంత్@@	63
63190	గేహజీ	63
63191	పరగడపున@@	63
63192	ఎరగ	63
